budget,homepage,movie_id,movie_status,popularity,release_date,release_year,revenue,runtime,tagline,title,vote_average,vote_count
2000000,null,11624,Released,13.223111,1972-08-06,1972,18016290,88,null,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,215
0,null,35944,Released,0.669169,2001-08-24,2001,0,107,null,Lucky Break,6.5,11
150000000,http://www.shrek2.com/,809,Released,47.3208,2004-05-19,2004,919838758,93,Once upon another time...,Shrek 2,6.7,2988
100000000,http://wherethewildthingsare.warnerbros.com/,16523,Released,31.586214,2009-10-16,2009,100086793,101,There's one in all of us.,Where the Wild Things Are,6.4,572
80000000,http://www.zookeeper-movie.com/,38317,Released,27.46264,2011-07-06,2011,169852759,102,Welcome to his jungle.,Zookeeper,5.3,498
15000000,http://www.halloween2-movie.com/,24150,Released,12.929525,2009-08-28,2009,39421467,105,Family Is Forever,Halloween II,5.1,267
0,http://pourquoijaipasmangemonpere.com/,280391,Released,5.794466,2015-04-08,2015,0,100,These feet are made for walkin',Pourquoi j'ai pas mangé mon père,5.3,125
90000000,null,3683,Released,23.9366,2006-10-18,2006,65900249,132,They fight for their country but they die for their friends.,Flags of Our Fathers,6.7,526
63000000,null,12160,Released,13.859307,1994-06-24,1994,25052000,191,The epic story of love and adventure in a lawless land.,Wyatt Earp,6.5,202
50000000,null,12123,Released,20.58862,1996-08-02,1996,60209334,107,Reaction Time 8-4-96,Chain Reaction,5.3,284
38000000,null,622,Released,30.359163,1999-08-24,1999,58401898,133,Every book has a life of its own.,The Ninth Gate,6.3,756
23000000,null,854,Released,85.30318,1994-07-29,1994,351583407,101,From zero to hero.,The Mask,6.6,2472
20000000,null,226486,Released,21.657562,2014-07-02,2014,100525432,97,She hit the road. The road hit back.,Tammy,5.0,500
20000000,null,12142,Released,9.292987,2005-01-28,2005,10442808,96,Can mankind defeat the army of darkness unleashed by an ancient evil cult?,Alone in the Dark,3.1,173
20000000,null,4597,Released,15.21229,2009-12-04,2009,22942221,88,Who will be the last man standing?,Armored,5.5,208
12000000,null,19084,Released,4.623609,2004-04-07,2004,31179516,97,Take the ride.,Johnson Family Vacation,4.7,30
6000000,null,13370,Released,4.053017,2003-04-16,2003,18750246,91,Back together for the first time, again.,A Mighty Wind,6.6,74
34000000,null,1883,Released,19.82279,1992-11-18,1992,48169908,202,null,Malcolm X,7.2,370
0,null,86812,Released,6.192383,2011-01-22,2011,0,85,null,Sound of My Voice,6.3,108
200000000,http://disney.go.com/disneypictures/pirates/,58,Released,145.84738,2006-06-20,2006,1065659812,151,Jack is back!,Pirates of the Caribbean: Dead Man's Chest,7.0,5246
50000000,http://www.miramax.com/shallwedance/,4380,Released,14.231899,2004-10-15,2004,170128460,107,Step out of the ordinary,Shall We Dance?,5.9,297
40000000,http://lucymovie.com/,240832,Released,115.242,2014-07-14,2014,126546825,89,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,Lucy,6.3,5878
20000000,http://www.sonypictures.com/movies/reignoverme/index.html,2355,Released,20.82778,2007-03-23,2007,22222308,124,Let in the unexpected.,Reign Over Me,7.1,334
20000000,http://www.crank2.com/,15092,Released,35.54281,2009-04-16,2009,34560577,96,Stay Charged, Stay Alive!,Crank: High Voltage,5.9,861
4000000,http://magnetreleasing.com/survivalofthedead/,29426,Released,10.789912,2010-05-06,2010,0,90,Death isn't what it used to be.,Survival of the Dead,4.6,116
2500000,http://robotandfrank-film.com/,84329,Released,23.419062,2012-08-16,2012,3325038,85,Friendship doesn't have an off switch,Robot & Frank,6.8,450
0,http://reefmovie.com/,49787,Released,7.245108,2010-05-15,2010,0,94,Pray That You Drown First,The Reef,5.4,130
84000000,null,12107,Released,17.783361,2000-07-27,2000,123307945,106,The Klumps are back!,Nutty Professor II: The Klumps,4.7,332
30000000,null,11836,Released,27.870754,2004-11-14,2004,140161792,87,Bigger. Better. More absorbent.,The SpongeBob SquarePants Movie,6.7,574
25000000,null,10136,Released,15.26213,1986-12-12,1986,79817939,94,Eddie Murphy is the chosen one.,The Golden Child,5.6,304
24000000,null,4935,Released,49.549984,2004-11-19,2004,234710455,119,The two lived there,ハウルの動く城,8.2,1991
18000000,null,11457,Released,5.706767,2001-10-25,2001,0,125,Seen from a distance, it's perfect.,Life as a House,7.2,120
0,null,65749,Released,0.425551,1998-02-12,1998,0,115,Tango: do not ever leave me,Tango, no me dejes nunca,6.8,6
0,null,49478,Released,0.912395,1997-05-02,1997,0,103,In a world beyond your imagination a battle for the universe has begun.,Warriors of Virtue,4.7,9
0,null,40160,Released,2.637355,1979-10-19,1979,0,107,There's No Place On Earth To Hide!,Meteor,5.1,36
0,null,35690,Released,23.13997,2010-03-31,2010,0,107,A story about family, first love, second chances and the moment in life that lead you back home.,The Last Song,6.9,923
0,null,20694,Released,8.255708,2003-06-13,2003,0,84,The Family Vacation Goes Overboard,Rugrats Go Wild,5.6,61
32000000,null,5494,Released,4.120549,2004-03-28,2004,0,93,null,George and the Dragon,5.0,13
20000000,null,15237,Released,3.138118,2004-07-02,2004,0,125,null,De-Lovely,6.3,32
0,null,29731,Released,0.280829,2007-01-01,2007,0,90,null,And Then Came Love,5.0,1
70000000,http://www.universalstudiosentertainment.com/the-bourne-ultimatum/,2503,Released,45.3815,2007-08-03,2007,442824138,115,Remember everything. Forgive nothing.,The Bourne Ultimatum,7.3,2888
15000000,http://www.kingsspeech.com/,45269,Released,54.053577,2010-09-06,2010,414211549,118,Find your voice.,The King's Speech,7.6,2752
3500000,http://a24films.com/films/witch/,310131,Released,50.31966,2016-02-19,2016,40423945,92,Evil takes many forms.,The Witch,6.3,1434
0,http://disney.go.com/disneypictures/the-odd-life-of-timothy-green/,71864,Released,16.394451,2012-08-15,2012,51854875,105,He's a force of nature.,The Odd Life of Timothy Green,6.5,386
75000000,null,953,Released,48.11091,2005-05-25,2005,532680671,86,Someone's got a zoo loose.,Madagascar,6.6,3237
60000000,null,72197,Released,23.70076,2012-03-12,2012,118338361,88,It's A Plunderful Life,The Pirates! In an Adventure with Scientists!,6.4,374
18500000,null,679,Released,67.66094,1986-07-18,1986,183316455,137,This Time It's War,Aliens,7.7,3220
18000000,null,10560,Released,6.961736,2000-05-12,2000,17200925,115,Life doesn't hold tryouts.,Center Stage,6.8,90
17000000,null,11351,Released,19.045147,2003-08-08,2003,63102666,104,He can taste your fear.,Jeepers Creepers 2,5.5,299
2000000,null,5854,Released,3.832858,1976-04-09,1976,7900000,121,There’s no body in the family plot.,Family Plot,6.7,86
1700000,null,24066,Released,2.079125,1999-12-03,1999,1943649,98,Escaped convicts disguised as beauty pageant experts? This could get ugly,Happy, Texas,5.5,39
0,null,174311,Released,3.613577,2013-09-10,2013,0,107,All is busted. All is broke. All is bitter. All is BRIGHT.,All Is Bright,5.3,36
0,http://www.magicflutefilm.com/,37028,Released,0.548435,2006-09-07,2006,0,133,null,The Magic Flute,6.9,6
0,null,15173,Released,1.446172,2002-10-04,2002,0,82,Fresh Fish. Mixed Vegetables.,Jonah: A VeggieTales Movie,6.4,22
0,null,9782,Released,7.173059,2006-02-12,2006,0,91,You never know who's listening.,The Night Listener,5.5,57
0,null,44770,Released,0.611081,2009-04-22,2009,0,80,null,The Exploding Girl,6.4,15
0,null,10994,Released,9.423866,2002-10-11,2002,0,109,null,White Oleander,7.2,108
94000000,http://www.lordoftherings.net,122,Released,123.63033,2003-12-01,2003,1118888979,201,The eye of the enemy is moving.,The Lord of the Rings: The Return of the King,8.1,8064
50000000,http://www.tedisreal.com/,72105,Released,68.87691,2012-06-29,2012,549368315,106,Ted is coming.,Ted,6.3,4697
45000000,http://fourbrothersmovie.com,8292,Released,24.694551,2005-08-11,2005,92374674,109,They came home to bury mom... and her killer,Four Brothers,6.7,607
25000000,http://www.thehousebunny.com/,12620,Released,25.838074,2008-08-22,2008,70442940,97,For the girls of ZETA house college life was no party, until Shelley showed up.,The House Bunny,5.6,529
22000000,http://www.fairgame-movie.com/,38363,Released,12.54949,2010-05-20,2010,24188922,108,Wife. Mother. Spy.,Fair Game,6.5,235
9000000,http://www.undiscoveredfilm.com/,17926,Released,2.009597,2005-08-26,2005,1046166,97,They Know Each Other By Heart.,Undiscovered,4.5,12
8000000,http://www.ifcfilms.com/uncategorized/salvation-boulevard,51995,Released,3.653305,2011-07-15,2011,0,96,Faith alone doesn’t cut it anymore,Salvation Boulevard,5.6,28
2500000,http://www.sleepdealer.com/,20764,Released,4.624691,2008-12-10,2008,107559,90,Crossing the border just got easier. Plug into the new American dream.,Sleep Dealer,6.0,40
53000000,null,4551,Released,18.61472,2005-03-04,2005,95226116,118,Everyone is looking for the next big hit,Be Cool,5.4,292
23000000,null,12658,Released,7.901891,2001-03-30,2001,0,97,The story about the one that got away and the one she never saw coming.,Someone Like You...,6.0,118
10000000,http://www.sarahskey.com.au/,53457,Released,10.072199,2010-09-16,2010,17511906,111,null,Elle s'appelait Sarah,7.2,196
2800000,null,794,Released,25.939384,1976-06-06,1976,60922980,111,It is the greatest mystery of all because no human being will ever solve it.,The Omen,7.2,476
1000000,null,242083,Released,3.638411,2014-01-21,2014,0,96,Based on a true story... that hasn't happened yet.,Hits,4.9,23
0,null,15013,Released,2.356244,2005-08-17,2005,0,120,Every family has its own language,Wah-Wah,6.3,8
0,http://thefuelfilm.com/,13518,Released,0.197469,2008-11-14,2008,0,90,null,Fuel,7.0,3
11000000,null,354110,Released,11.071522,2015-09-16,2015,0,90,null,Forsaken,5.8,101
0,null,310933,Released,0.100533,2013-06-01,2013,0,0,null,Bleeding Hearts,2.0,1
0,null,62402,Released,0.030253,2004-09-24,2004,0,120,null,Guiana 1838,2.8,3
160000000,http://www.x-menfirstclassmovie.com/,49538,Released,3.195174,2011-05-24,2011,353624124,132,Witness the moment that will change our world.,X-Men: First Class,7.1,5181
80000000,http://www.publicenemies.net/,11322,Released,33.691692,2009-07-01,2009,214104620,140,America's Most Wanted.,Public Enemies,6.5,1344
40000000,http://www.TheFinalDestinationMovie.com/,19912,Released,32.478077,2009-08-26,2009,186167139,82,Rest In Pieces,The Final Destination,5.4,831
37000000,http://www.twilightthemovie.com,8966,Released,127.08494,2008-11-20,2008,392616625,122,When you can live forever, what do you live for?,Twilight,5.8,3561
32000000,http://www.teamamerica.com,3989,Released,26.509174,2004-10-10,2004,50907422,98,Putting The 'F' back in 'Freedom',Team America: World Police,6.6,660
15000000,http://movies.disney.com/spirited-away,129,Released,118.96856,2001-07-20,2001,274925095,125,The tunnel led Chihiro to a mysterious town...,千と千尋の神隠し,8.3,3840
2777000,http://thewizardofoz.warnerbros.com/,630,Released,67.41754,1939-08-15,1939,33754967,102,We're off to see the Wizard, the wonderful Wizard of Oz!,The Wizard of Oz,7.4,1642
500000,http://www.detentionofthedead.com,139715,Released,2.391847,2012-04-27,2012,0,87,When there's no more room in Hell, the dead will go to DETENTION!,Detention of the Dead,4.5,34
0,http://www.goddessoflovemovie.com/,347764,Released,1.273773,2015-08-31,2015,0,96,Be Careful Who You Get Close To,Goddess of Love,6.2,9
60000000,null,13673,Released,9.225166,2004-11-24,2004,0,99,No! Ho! Ho!,Christmas with the Kranks,5.2,193
50000000,null,1272,Released,51.502884,2007-04-05,2007,32017803,107,If the sun dies, so do we.,Sunshine,7.0,1182
26000000,null,11509,Released,10.981038,1985-07-10,1985,0,127,Four strangers become friends. Four friends become heros. On the road to...,Silverado,7.1,146
25000000,null,866,Released,34.160446,2004-10-17,2004,116766556,106,Where will your imagination take you?,Finding Neverland,7.2,1223
20000000,null,184341,Released,7.444189,2016-08-26,2016,0,105,No más. No surrender.,Hands of Stone,6.1,109
18000000,null,10013,Released,12.243887,1986-10-05,1986,41382841,103,Knowing what you know now, what would you do differently?,Peggy Sue Got Married,5.9,136
5500000,null,211954,Released,9.59729,2013-07-20,2013,99067206,115,Life doesn't care if you're ready.,No se Aceptan Devoluciones,7.5,205
3000000,null,510,Released,127.52558,1975-11-18,1975,108981275,133,If he's crazy, what does that make you?,One Flew Over the Cuckoo's Nest,8.2,2919
2000000,null,12109,Released,3.911445,2004-09-12,2004,120620,90,null,It's All Gone Pete Tong,7.1,52
0,null,323270,Released,0.392658,2015-10-27,2015,0,0,null,The Horror Network Vol. 1,5.0,2
80000000,http://hangoverpart2.warnerbros.com/,45243,Released,58.04015,2011-05-25,2011,254455986,102,The Wolfpack Is Back,The Hangover Part II,6.2,3739
75000000,http://www.sonypictures.com/homevideo/thelegendofzorro/index.html,1656,Released,31.054335,2005-10-24,2005,142400065,129,The original caped crusader is back!,The Legend of Zorro,5.9,893
30000000,http://www.threestooges.com/movie/index.htm,76489,Released,14.585968,2012-04-13,2012,54819301,92,Just Say Moe.,The Three Stooges,4.9,140
20000000,http://www.historyx.com/,73,Released,73.56723,1998-10-30,1998,23875127,119,Some Legacies Must End.,American History X,8.2,3016
8000000,http://www.foxsearchlight.com/littlemisssunshine/,773,Released,14.793177,2006-07-26,2006,100523181,102,A family on the verge of a breakdown,Little Miss Sunshine,7.5,1686
4600000,http://www.namesoflovemovie.com/,50848,Released,6.368933,2010-11-24,2010,0,100,Make Love, Not War,Le Nom des gens,7.3,93
135000000,null,10048,Released,17.88953,2005-07-28,2005,76932943,121,Fear The Sky,Stealth,4.9,331
63000000,null,1852,Released,24.697533,2006-08-09,2006,162945894,128,The world saw evil that day. Two men saw something else.,World Trade Center,5.9,447
42000000,null,25189,Released,3.844926,1996-11-15,1996,0,126,A story about just how wrong two people can be before they can be right.,The Mirror Has Two Faces,6.5,47
20000000,null,47941,Released,0.173964,1981-07-31,1981,2297493,98,Who knew so many little people would throw such a huge party?,Under the Rainbow,4.9,7
20000000,null,1266,Released,18.666876,2008-04-10,2008,65569869,109,Their city. Their rules. No prisoners.,Street Kings,6.3,363
12000000,null,60599,Released,16.40512,2012-09-14,2012,35485056,100,Power is the best alibi.,Arbitrage,6.1,294
7700000,http://www.facebook.com/YehJawaaniHaiDeewani,185008,Released,3.353176,2013-05-31,2013,46000000,159,null,Yeh Jawaani Hai Deewani,7.2,79
6000000,null,47816,Released,1.433692,2000-03-01,2000,9000000,82,the few, the proud, the paroled.,3 Strikes,5.9,15
12000,null,692,Released,4.553644,1972-03-12,1972,6000000,93,An exercise in poor taste.,Pink Flamingos,6.2,110
0,null,41894,Released,0.397341,2010-02-01,2010,0,0,No one changes the world alone.,Blood Done Sign My Name,6.0,5
0,null,20156,Released,5.446832,1994-09-24,1994,0,103,In a world of temptation, obsession is the deadliest desire.,Exotica,6.5,64
0,null,18074,Released,2.25453,2000-09-09,2000,0,112,Six littles souls in search of a little harmony.,Duets,5.5,34
0,null,15556,Released,5.778724,1999-01-15,1999,0,128,Science gave him sight. She gave him vision.,At First Sight,5.9,48
40000000,null,14392,Released,6.884467,2007-12-12,2007,0,126,null,投名狀,6.3,83
50000,null,250902,Released,0.54562,2013-11-21,2013,0,81,null,The Image Revolution,5.7,3
0,null,51955,Released,0.003142,1997-09-11,1997,0,92,null,Hav Plenty,0.0,0
150000000,http://www.wrathofthetitansmovie.org,57165,Released,44.927635,2012-03-27,2012,301000000,99,Feel the Wrath,Wrath of the Titans,5.5,1431
30000000,http://www.antitrustthemovie.com/,9989,Released,8.359599,2001-01-12,2001,18195610,108,Truth can be dangerous...Trust can be deadly.,Antitrust,5.8,153
70000000,null,9837,Released,29.464851,1998-12-15,1998,218613188,99,The Power Is Real.,The Prince of Egypt,6.8,817
60000000,null,9641,Released,18.831022,2005-12-21,2005,129181830,94,Same Big Family... Even Bigger Adventure.,Cheaper by the Dozen 2,5.7,526
30000000,null,4105,Released,11.19602,1989-09-22,1989,45892212,125,Their country. Their laws. Their game. His rules.,Black Rain,6.2,243
19000000,null,10762,Released,8.584398,2004-08-20,2004,69631118,95,The call of the wild, the thrill of adventure. The mistake of a lifetime.,Without a Paddle,5.3,214
